group,start,end,depth,length,start_fix,end_fix,is_start,is_end,line,gen_id
3,1862642,2122487,1.0,259846,1865734,2125579,10,11,L08-3,3
4,2122488,2123454,0.0,967,2125580,2126546,11,12,L08-3,3
5,2123455,2334104,1.0,210650,2126547,2337196,12,14,L08-3,3
6,2334105,2370610,0.0,36506,2337197,2373702,14,15,L08-3,3
7,2370611,2955590,1.0,584980,2373703,2958682,15,-1,L08-3,3
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-3,3
9,2956747,2977673,1.0,20927,2959839,2980765,-1,17,L08-3,3
10,2977674,3003838,0.0,26165,2980766,3006930,17,18,L08-3,3
11,3003839,3867438,1.0,863600,3006931,3870530,18,-1,L08-3,3
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-3,3
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-3,3
1,1,1841334,1.0,1841334,1,1844426,-1,8,L08-4,1
2,1841335,1862634,0.0,21300,1844427,1865726,8,9,L08-4,1
3,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L08-4,1
4,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-4,1
5,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L08-4,1
6,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-4,1
7,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-4,1
1,1,846658,1.0,846658,1,846658,-1,3,L08-4,2
2,846659,848938,0.0,2280,846659,848938,3,4,L08-4,2
3,848939,1841334,1.0,992396,848939,1844426,4,9,L08-4,2
4,1841335,1862634,0.0,21300,1844427,1865726,9,10,L08-4,2
5,1862635,2121857,1.0,259223,1865727,2124949,10,11,L08-4,2
6,2121858,2122478,0.0,621,2124950,2125570,11,12,L08-4,2
7,2122479,2955590,1.0,833112,2125571,2958682,12,-1,L08-4,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-4,2
9,2956747,3016927,1.0,60181,2959839,3020019,-1,17,L08-4,2
10,3016928,3020621,0.0,3694,3020020,3023713,17,18,L08-4,2
11,3020622,3867438,1.0,846817,3023714,3870530,18,-1,L08-4,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-4,2
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-4,2
1,1,846658,1.0,846658,1,846658,-1,3,L08-4,3
2,846659,848938,0.0,2280,846659,848938,3,4,L08-4,3
3,848939,1841334,1.0,992396,848939,1844426,4,9,L08-4,3
4,1841335,1862634,0.0,21300,1844427,1865726,9,10,L08-4,3
5,1862635,2121857,1.0,259223,1865727,2124949,10,11,L08-4,3
6,2121858,2122478,0.0,621,2124950,2125570,11,12,L08-4,3
7,2122479,2955590,1.0,833112,2125571,2958682,12,-1,L08-4,3
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-4,3
9,2956747,3016927,1.0,60181,2959839,3020019,-1,18,L08-4,3
10,3016928,3020621,0.0,3694,3020020,3023713,18,19,L08-4,3
11,3020622,3573712,1.0,553091,3023714,3576804,19,20,L08-4,3
12,3573713,3584065,0.0,10353,3576805,3587157,20,21,L08-4,3
13,3584066,3867438,1.0,283373,3587158,3870530,21,-1,L08-4,3
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-4,3
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-4,3
1,1,466505,1.0,466505,1,466505,-1,-1,L09-1,1
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-1,1
3,466618,2239042,1.0,1772425,466618,2242134,-1,8,L09-1,1
4,2239043,2239487,0.0,445,2242135,2242579,8,9,L09-1,1
5,2239488,2497143,1.0,257656,2242580,2500235,9,-1,L09-1,1
6,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-1,1
7,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-1,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-1,1
9,2956747,3125836,1.0,169090,2959839,3128928,-1,11,L09-1,1
10,3125837,3126702,0.0,866,3128929,3129794,11,12,L09-1,1
11,3126703,3699416,1.0,572714,3129795,3702508,12,15,L09-1,1
12,3699417,3726290,0.0,26874,3702509,3729382,15,16,L09-1,1
13,3726291,3867438,1.0,141148,3729383,3870530,16,-1,L09-1,1
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-1,1
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-1,1
1,1,466505,1.0,466505,1,466505,-1,-1,L09-1,2
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-1,2
3,466618,2239042,1.0,1772425,466618,2242134,-1,9,L09-1,2
4,2239043,2239487,0.0,445,2242135,2242579,9,10,L09-1,2
5,2239488,2497143,1.0,257656,2242580,2500235,10,-1,L09-1,2
6,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-1,2
7,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-1,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-1,2
9,2956747,3125836,1.0,169090,2959839,3128928,-1,13,L09-1,2
10,3125837,3126702,0.0,866,3128929,3129794,13,14,L09-1,2
11,3126703,3699416,1.0,572714,3129795,3702508,14,17,L09-1,2
12,3699417,3726290,0.0,26874,3702509,3729382,17,18,L09-1,2
13,3726291,3867438,1.0,141148,3729383,3870530,18,-1,L09-1,2
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-1,2
15,3867521,3952362,1.0,84842,3870613,3955454,-1,19,L09-1,2
16,3952363,3957680,0.0,5318,3955455,3960772,19,20,L09-1,2
17,3957681,3977333,1.0,19653,3960773,3980425,20,-1,L09-1,2
1,1,390441,1.0,390441,1,390441,-1,2,L09-1,3
2,390442,390632,0.0,191,390442,390632,2,3,L09-1,3
3,390633,466505,1.0,75873,390633,466505,3,-1,L09-1,3
4,466506,466617,0.0,112,466506,466617,-1,-1,L09-1,3
5,466618,1674572,1.0,1207955,466618,1677664,-1,8,L09-1,3
6,1674573,1684472,0.0,9900,1677665,1687564,8,9,L09-1,3
7,1684473,2239042,1.0,554570,1687565,2242134,9,11,L09-1,3
8,2239043,2239487,0.0,445,2242135,2242579,11,12,L09-1,3
9,2239488,2497143,1.0,257656,2242580,2500235,12,-1,L09-1,3
10,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-1,3
11,2497257,2937903,1.0,440647,2500349,2940995,-1,16,L09-1,3
12,2937904,2938251,0.0,348,2940996,2941343,16,17,L09-1,3
13,2938252,2955590,1.0,17339,2941344,2958682,17,-1,L09-1,3
14,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-1,3
15,2956747,3125836,1.0,169090,2959839,3128928,-1,18,L09-1,3
16,3125837,3126702,0.0,866,3128929,3129794,18,19,L09-1,3
17,3126703,3544059,1.0,417357,3129795,3547151,19,21,L09-1,3
18,3544060,3544398,0.0,339,3547152,3547490,21,22,L09-1,3
19,3544399,3699416,1.0,155018,3547491,3702508,22,23,L09-1,3
20,3699417,3726290,0.0,26874,3702509,3729382,23,24,L09-1,3
21,3726291,3867438,1.0,141148,3729383,3870530,24,-1,L09-1,3
22,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-1,3
23,3867521,3940084,1.0,72564,3870613,3943176,-1,25,L09-1,3
24,3940085,3958304,0.0,18220,3943177,3961396,25,26,L09-1,3
25,3958305,3977333,1.0,19029,3961397,3980425,26,-1,L09-1,3
1,1,466505,1.0,466505,1,466505,-1,-1,L09-2,1
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-2,1
3,466618,2239042,1.0,1772425,466618,2242134,-1,7,L09-2,1
4,2239043,2239487,0.0,445,2242135,2242579,7,8,L09-2,1
5,2239488,2497143,1.0,257656,2242580,2500235,8,-1,L09-2,1
6,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-2,1
7,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-2,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-2,1
9,2956747,3125836,1.0,169090,2959839,3128928,-1,10,L09-2,1
10,3125837,3126702,0.0,866,3128929,3129794,10,11,L09-2,1
11,3126703,3699416,1.0,572714,3129795,3702508,11,14,L09-2,1
12,3699417,3726290,0.0,26874,3702509,3729382,14,15,L09-2,1
13,3726291,3867438,1.0,141148,3729383,3870530,15,-1,L09-2,1
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-2,1
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-2,1
1,1,466505,1.0,466505,1,466505,-1,-1,L09-2,2
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-2,2
3,466618,1672807,1.0,1206190,466618,1675899,-1,6,L09-2,2
4,1672808,1684472,0.0,11665,1675900,1687564,6,7,L09-2,2
5,1684473,2238707,1.0,554235,1687565,2241799,7,8,L09-2,2
6,2238708,2239487,0.0,780,2241800,2242579,8,9,L09-2,2
7,2239488,2497143,1.0,257656,2242580,2500235,9,-1,L09-2,2
8,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-2,2
9,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-2,2
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-2,2
11,2956747,3125836,1.0,169090,2959839,3128928,-1,11,L09-2,2
12,3125837,3126702,0.0,866,3128929,3129794,11,12,L09-2,2
13,3126703,3699416,1.0,572714,3129795,3702508,12,15,L09-2,2
14,3699417,3726291,0.0,26875,3702509,3729383,15,16,L09-2,2
15,3726292,3867438,1.0,141147,3729384,3870530,16,-1,L09-2,2
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-2,2
17,3867521,3894816,1.0,27296,3870613,3897908,-1,17,L09-2,2
18,3894817,3911939,0.0,17123,3897909,3915031,17,18,L09-2,2
19,3911940,3977333,1.0,65394,3915032,3980425,18,-1,L09-2,2
1,1,466505,1.0,466505,1,466505,-1,-1,L09-2,3
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-2,3
3,466618,1672807,1.0,1206190,466618,1675899,-1,7,L09-2,3
4,1672808,1684472,0.0,11665,1675900,1687564,7,8,L09-2,3
5,1684473,2218288,1.0,533816,1687565,2221380,8,9,L09-2,3
6,2218289,2239487,0.0,21199,2221381,2242579,9,10,L09-2,3
7,2239488,2497143,1.0,257656,2242580,2500235,10,-1,L09-2,3
8,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-2,3
9,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-2,3
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-2,3
11,2956747,3125836,1.0,169090,2959839,3128928,-1,12,L09-2,3
12,3125837,3126702,0.0,866,3128929,3129794,12,13,L09-2,3
13,3126703,3543859,1.0,417157,3129795,3546951,13,15,L09-2,3
14,3543860,3544331,0.0,472,3546952,3547423,15,16,L09-2,3
15,3544332,3699416,1.0,155085,3547424,3702508,16,17,L09-2,3
16,3699417,3726291,0.0,26875,3702509,3729383,17,18,L09-2,3
17,3726292,3867438,1.0,141147,3729384,3870530,18,-1,L09-2,3
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-2,3
19,3867521,3894816,1.0,27296,3870613,3897908,-1,19,L09-2,3
20,3894817,3911939,0.0,17123,3897909,3915031,19,20,L09-2,3
21,3911940,3977333,1.0,65394,3915032,3980425,20,-1,L09-2,3
1,1,466505,1.0,466505,1,466505,-1,-1,L09-3,1
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-3,1
3,466618,2239042,1.0,1772425,466618,2242134,-1,8,L09-3,1
4,2239043,2239487,0.0,445,2242135,2242579,8,9,L09-3,1
5,2239488,2497143,1.0,257656,2242580,2500235,9,-1,L09-3,1
6,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-3,1
7,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-3,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-3,1
9,2956747,3125836,1.0,169090,2959839,3128928,-1,11,L09-3,1
10,3125837,3126702,0.0,866,3128929,3129794,11,12,L09-3,1
11,3126703,3699416,1.0,572714,3129795,3702508,12,15,L09-3,1
12,3699417,3726290,0.0,26874,3702509,3729382,15,16,L09-3,1
13,3726291,3867438,1.0,141148,3729383,3870530,16,-1,L09-3,1
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-3,1
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-3,1
1,1,466505,1.0,466505,1,466505,-1,-1,L09-3,2
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-3,2
3,466618,1674687,1.0,1208070,466618,1677779,-1,9,L09-3,2
4,1674688,1684472,0.0,9785,1677780,1687564,9,10,L09-3,2
5,1684473,2156833,1.0,472361,1687565,2159925,10,13,L09-3,2
6,2156834,2158516,0.0,1683,2159926,2161608,13,14,L09-3,2
7,2158517,2239042,1.0,80526,2161609,2242134,14,15,L09-3,2
8,2239043,2239487,0.0,445,2242135,2242579,15,16,L09-3,2
9,2239488,2497143,1.0,257656,2242580,2500235,16,-1,L09-3,2
10,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-3,2
11,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-3,2
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-3,2
13,2956747,3125836,1.0,169090,2959839,3128928,-1,18,L09-3,2
14,3125837,3126702,0.0,866,3128929,3129794,18,19,L09-3,2
15,3126703,3544062,1.0,417360,3129795,3547154,19,21,L09-3,2
16,3544063,3544282,0.0,220,3547155,3547374,21,22,L09-3,2
17,3544283,3699416,1.0,155134,3547375,3702508,22,23,L09-3,2
18,3699417,3726290,0.0,26874,3702509,3729382,23,24,L09-3,2
19,3726291,3867438,1.0,141148,3729383,3870530,24,-1,L09-3,2
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-3,2
21,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-3,2
1,1,157049,1.0,157049,1,157049,-1,1,L09-3,3
2,157050,157184,0.0,135,157050,157184,1,2,L09-3,3
3,157185,466505,1.0,309321,157185,466505,2,-1,L09-3,3
4,466506,466617,0.0,112,466506,466617,-1,-1,L09-3,3
5,466618,1674687,1.0,1208070,466618,1677779,-1,10,L09-3,3
6,1674688,1684472,0.0,9785,1677780,1687564,10,11,L09-3,3
7,1684473,1735745,1.0,51273,1687565,1738837,11,12,L09-3,3
8,1735746,1736276,0.0,531,1738838,1739368,12,13,L09-3,3
9,1736277,2156833,1.0,420557,1739369,2159925,13,15,L09-3,3
10,2156834,2158516,0.0,1683,2159926,2161608,15,16,L09-3,3
11,2158517,2239042,1.0,80526,2161609,2242134,16,18,L09-3,3
12,2239043,2239487,0.0,445,2242135,2242579,18,19,L09-3,3
13,2239488,2497143,1.0,257656,2242580,2500235,19,-1,L09-3,3
14,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-3,3
15,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-3,3
16,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-3,3
17,2956747,3032733,1.0,75987,2959839,3035825,-1,22,L09-3,3
18,3032734,3033385,0.0,652,3035826,3036477,22,23,L09-3,3
19,3033386,3125836,1.0,92451,3036478,3128928,23,24,L09-3,3
20,3125837,3126702,0.0,866,3128929,3129794,24,25,L09-3,3
21,3126703,3544062,1.0,417360,3129795,3547154,25,28,L09-3,3
22,3544063,3544282,0.0,220,3547155,3547374,28,29,L09-3,3
23,3544283,3699416,1.0,155134,3547375,3702508,29,30,L09-3,3
24,3699417,3726290,0.0,26874,3702509,3729382,30,31,L09-3,3
25,3726291,3867438,1.0,141148,3729383,3870530,31,-1,L09-3,3
26,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-3,3
27,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-3,3
1,1,466505,1.0,466505,1,466505,-1,-1,L09-4,1
2,466506,466617,0.0,112,466506,466617,-1,-1,L09-4,1
3,466618,2239042,1.0,1772425,466618,2242134,-1,7,L09-4,1
4,2239043,2239487,0.0,445,2242135,2242579,7,8,L09-4,1
5,2239488,2497143,1.0,257656,2242580,2500235,8,-1,L09-4,1
6,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-4,1
7,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-4,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-4,1
9,2956747,3125836,1.0,169090,2959839,3128928,-1,10,L09-4,1
10,3125837,3126702,0.0,866,3128929,3129794,10,11,L09-4,1
11,3126703,3699416,1.0,572714,3129795,3702508,11,14,L09-4,1
12,3699417,3726290,0.0,26874,3702509,3729382,14,15,L09-4,1
13,3726291,3867438,1.0,141148,3729383,3870530,15,-1,L09-4,1
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-4,1
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-4,1
1,1,152806,1.0,152806,1,152806,-1,1,L09-4,2
2,152807,161279,0.0,8473,152807,161279,1,2,L09-4,2
3,161280,466505,1.0,305226,161280,466505,2,-1,L09-4,2
4,466506,466617,0.0,112,466506,466617,-1,-1,L09-4,2
5,466618,2238756,1.0,1772139,466618,2241848,-1,9,L09-4,2
6,2238757,2239487,0.0,731,2241849,2242579,9,10,L09-4,2
7,2239488,2497143,1.0,257656,2242580,2500235,10,-1,L09-4,2
8,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-4,2
9,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-4,2
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-4,2
11,2956747,3125836,1.0,169090,2959839,3128928,-1,12,L09-4,2
12,3125837,3126702,0.0,866,3128929,3129794,12,13,L09-4,2
13,3126703,3699416,1.0,572714,3129795,3702508,13,16,L09-4,2
14,3699417,3726290,0.0,26874,3702509,3729382,16,17,L09-4,2
15,3726291,3844924,1.0,118634,3729383,3848016,17,18,L09-4,2
16,3844925,3845006,0.0,82,3848017,3848098,18,19,L09-4,2
17,3845007,3867438,1.0,22432,3848099,3870530,19,-1,L09-4,2
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-4,2
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-4,2
1,1,152806,1.0,152806,1,152806,-1,1,L09-4,3
2,152807,161279,0.0,8473,152807,161279,1,2,L09-4,3
3,161280,466505,1.0,305226,161280,466505,2,-1,L09-4,3
4,466506,466617,0.0,112,466506,466617,-1,-1,L09-4,3
5,466618,2238756,1.0,1772139,466618,2241848,-1,10,L09-4,3
6,2238757,2239487,0.0,731,2241849,2242579,10,11,L09-4,3
7,2239488,2497143,1.0,257656,2242580,2500235,11,-1,L09-4,3
8,2497144,2497256,0.0,113,2500236,2500348,-1,-1,L09-4,3
9,2497257,2955590,1.0,458334,2500349,2958682,-1,-1,L09-4,3
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L09-4,3
11,2956747,3125836,1.0,169090,2959839,3128928,-1,13,L09-4,3
12,3125837,3126702,0.0,866,3128929,3129794,13,14,L09-4,3
13,3126703,3699416,1.0,572714,3129795,3702508,14,17,L09-4,3
14,3699417,3726290,0.0,26874,3702509,3729382,17,18,L09-4,3
15,3726291,3867438,1.0,141148,3729383,3870530,18,-1,L09-4,3
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L09-4,3
17,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L09-4,3
1,1,1911160,1.0,1911160,1,1914252,-1,4,L10-1,1
2,1911161,1913689,0.0,2529,1914253,1916781,4,5,L10-1,1
3,1913690,2077285,1.0,163596,1916782,2080377,5,7,L10-1,1
4,2077286,2077774,0.0,489,2080378,2080866,7,8,L10-1,1
5,2077775,2955590,1.0,877816,2080867,2958682,8,-1,L10-1,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-1,1
7,2956747,3695275,1.0,738529,2959839,3698367,-1,12,L10-1,1
8,3695276,3719912,0.0,24637,3698368,3723004,12,13,L10-1,1
9,3719913,3867438,1.0,147526,3723005,3870530,13,-1,L10-1,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-1,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L10-1,1
1,1,847321,1.0,847321,1,847321,-1,2,L10-1,2
2,847322,849391,0.0,2070,847322,849391,2,3,L10-1,2
3,849392,1911160,1.0,1061769,849392,1914252,3,6,L10-1,2
4,1911161,1913689,0.0,2529,1914253,1916781,6,7,L10-1,2
5,1913690,2077285,1.0,163596,1916782,2080377,7,9,L10-1,2
6,2077286,2077774,0.0,489,2080378,2080866,9,10,L10-1,2
7,2077775,2955590,1.0,877816,2080867,2958682,10,-1,L10-1,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-1,2
9,2956747,3695275,1.0,738529,2959839,3698367,-1,15,L10-1,2
10,3695276,3719912,0.0,24637,3698368,3723004,15,16,L10-1,2
11,3719913,3867438,1.0,147526,3723005,3870530,16,-1,L10-1,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-1,2
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L10-1,2
1,1,847321,1.0,847321,1,847321,-1,2,L10-1,3
2,847322,849391,0.0,2070,847322,849391,2,3,L10-1,3
3,849392,1128404,1.0,279013,849392,1128404,3,4,L10-1,3
4,1128405,1132390,0.0,3986,1128405,1132390,4,5,L10-1,3
5,1132391,1272608,1.0,140218,1132391,1272608,5,6,L10-1,3
6,1272609,1272854,0.0,246,1272609,1275946,6,8,L10-1,3
7,1272855,1911160,1.0,638306,1275947,1914252,8,11,L10-1,3
8,1911161,1913689,0.0,2529,1914253,1916781,11,12,L10-1,3
9,1913690,2077285,1.0,163596,1916782,2080377,12,14,L10-1,3
10,2077286,2077774,0.0,489,2080378,2080866,14,15,L10-1,3
11,2077775,2513162,1.0,435388,2080867,2516254,15,17,L10-1,3
12,2513163,2514109,0.0,947,2516255,2517201,17,18,L10-1,3
13,2514110,2725598,1.0,211489,2517202,2728690,18,19,L10-1,3
14,2725599,2748964,0.0,23366,2728691,2752056,19,20,L10-1,3
15,2748965,2955590,1.0,206626,2752057,2958682,20,-1,L10-1,3
16,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-1,3
17,2956747,3695275,1.0,738529,2959839,3698367,-1,22,L10-1,3
18,3695276,3719912,0.0,24637,3698368,3723004,22,23,L10-1,3
19,3719913,3867438,1.0,147526,3723005,3870530,23,-1,L10-1,3
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-1,3
21,3867521,3941657,1.0,74137,3870613,3944749,-1,25,L10-1,3
22,3941658,3954015,0.0,12358,3944750,3957107,25,26,L10-1,3
23,3954016,3977333,1.0,23318,3957108,3980425,26,-1,L10-1,3
1,1,1911160,1.0,1911160,1,1914252,-1,4,L10-2,1
2,1911161,1913689,0.0,2529,1914253,1916781,4,5,L10-2,1
3,1913690,2077285,1.0,163596,1916782,2080377,5,7,L10-2,1
4,2077286,2077774,0.0,489,2080378,2080866,7,8,L10-2,1
5,2077775,2955590,1.0,877816,2080867,2958682,8,-1,L10-2,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-2,1
7,2956747,3695275,1.0,738529,2959839,3698367,-1,12,L10-2,1
8,3695276,3719912,0.0,24637,3698368,3723004,12,13,L10-2,1
9,3719913,3867438,1.0,147526,3723005,3870530,13,-1,L10-2,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-2,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L10-2,1
1,1,120542,1.0,120542,1,120542,-1,1,L10-2,2
2,120543,125370,3.0,4828,120543,125370,1,2,L10-2,2
3,125371,136192,2.0,10822,125371,136192,2,4,L10-2,2
4,136193,1901743,1.0,1765551,136193,1904835,4,11,L10-2,2
5,1901744,1916570,0.0,14827,1904836,1919662,11,12,L10-2,2
6,1916571,2077285,1.0,160715,1919663,2080377,12,14,L10-2,2
7,2077286,2077774,0.0,489,2080378,2080866,14,15,L10-2,2
8,2077775,2955590,1.0,877816,2080867,2958682,15,-1,L10-2,2
9,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-2,2
10,2956747,3048132,1.0,91386,2959839,3051224,-1,20,L10-2,2
11,3048133,3048519,0.0,387,3051225,3051611,20,21,L10-2,2
12,3048520,3695275,1.0,646756,3051612,3698367,21,24,L10-2,2
13,3695276,3719912,0.0,24637,3698368,3723004,24,25,L10-2,2
14,3719913,3867438,1.0,147526,3723005,3870530,25,-1,L10-2,2
15,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-2,2
16,3867521,3939866,1.0,72346,3870613,3942958,-1,26,L10-2,2
17,3939867,3954015,0.0,14149,3942959,3957107,26,27,L10-2,2
18,3954016,3977333,1.0,23318,3957108,3980425,27,-1,L10-2,2
1,1,116650,1.0,116650,1,116650,-1,1,L10-2,3
2,116651,120541,0.0,3891,116651,120541,1,2,L10-2,3
3,120542,1901743,1.0,1781202,120542,1904835,2,11,L10-2,3
4,1901744,1916570,0.0,14827,1904836,1919662,11,12,L10-2,3
5,1916571,2077285,1.0,160715,1919663,2080377,12,14,L10-2,3
6,2077286,2077774,0.0,489,2080378,2080866,14,15,L10-2,3
7,2077775,2955590,1.0,877816,2080867,2958682,15,-1,L10-2,3
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-2,3
9,2956747,3048132,1.0,91386,2959839,3051224,-1,21,L10-2,3
10,3048133,3048519,0.0,387,3051225,3051611,21,22,L10-2,3
11,3048520,3695275,1.0,646756,3051612,3698367,22,25,L10-2,3
12,3695276,3719912,0.0,24637,3698368,3723004,25,26,L10-2,3
13,3719913,3867438,1.0,147526,3723005,3870530,26,-1,L10-2,3
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-2,3
15,3867521,3939866,1.0,72346,3870613,3942958,-1,27,L10-2,3
16,3939867,3954015,0.0,14149,3942959,3957107,27,28,L10-2,3
17,3954016,3977333,1.0,23318,3957108,3980425,28,-1,L10-2,3
1,1,1911160,1.0,1911160,1,1914252,-1,4,L10-3,1
2,1911161,1913689,0.0,2529,1914253,1916781,4,5,L10-3,1
3,1913690,2077285,1.0,163596,1916782,2080377,5,7,L10-3,1
4,2077286,2077774,0.0,489,2080378,2080866,7,8,L10-3,1
5,2077775,2955590,1.0,877816,2080867,2958682,8,-1,L10-3,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-3,1
7,2956747,3695275,1.0,738529,2959839,3698367,-1,12,L10-3,1
8,3695276,3719912,0.0,24637,3698368,3723004,12,13,L10-3,1
9,3719913,3867438,1.0,147526,3723005,3870530,13,-1,L10-3,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-3,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L10-3,1
1,1,120154,1.0,120154,1,120154,-1,2,L10-3,2
2,120155,120539,0.0,385,120155,120539,2,3,L10-3,2
3,120540,1382502,1.0,1261963,120540,1385594,3,7,L10-3,2
4,1382503,1399851,0.0,17349,1385595,1402943,7,8,L10-3,2
5,1399852,1911160,1.0,511309,1402944,1914252,8,9,L10-3,2
6,1911161,1913689,0.0,2529,1914253,1916781,9,10,L10-3,2
7,1913690,2076014,1.0,162325,1916782,2079106,10,12,L10-3,2
8,2076015,2077774,0.0,1760,2079107,2080866,12,13,L10-3,2
9,2077775,2264911,1.0,187137,2080867,2268003,13,-1,L10-3,2
10,2264912,2270606,0.0,5695,2268004,2273698,-1,-1,L10-3,2
11,2270607,2955590,1.0,684984,2273699,2958682,-1,-1,L10-3,2
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-3,2
