first,last,ess_cnt,line,gen_id,is_cnt,ins_cnt,ins_cnt_simple,ess_bp,ess_IS_bp
975001,980000,2,L01-2,1,0,0,0,1293,1293
1010001,1015000,1,L01-2,1,0,0,0,113,113
1025001,1030000,1,L01-2,1,0,0,0,1929,1929
1030001,1035000,2,L01-2,1,0,0,0,1606,1606
1080001,1085000,3,L01-2,1,0,0,0,2306,2306
1085001,1090000,1,L01-2,1,0,0,0,667,667
1090001,1095000,1,L01-2,1,0,0,0,76,76
1165001,1170000,2,L01-2,1,0,0,0,3013,3013
1170001,1175000,4,L01-2,1,0,0,0,4064,4064
1175001,1180000,1,L01-2,1,0,0,0,771,771
1185001,1190000,0,L01-2,1,1,0,0,0,2170
1190001,1195000,0,L01-2,1,1,1,0,0,2502
1200001,1205000,1,L01-2,1,0,0,0,1358,1358
1205001,1210000,1,L01-2,1,0,1,0,42,42
1210001,1215000,1,L01-2,1,0,0,0,3160,3160
1215001,1220000,3,L01-2,1,0,0,0,3299,3299
1220001,1225000,3,L01-2,1,0,0,0,2471,2471
1225001,1230000,2,L01-2,1,0,0,0,2047,2047
1230001,1235000,1,L01-2,1,0,0,0,632,632
1250001,1255000,2,L01-2,1,0,0,0,1648,1648
1255001,1260000,2,L01-2,1,0,0,0,4247,4247
1265001,1270000,1,L01-2,1,0,0,0,218,218
1405001,1410000,0,L01-2,1,1,0,0,0,3093
1475001,1480000,2,L01-2,1,0,0,0,1031,1031
1480001,1485000,1,L01-2,1,0,0,0,1163,1163
1490001,1495000,1,L01-2,1,0,0,0,84,84
1495001,1500000,1,L01-2,1,1,0,0,1538,2309
1500001,1505000,0,L01-2,1,1,0,0,0,3892
1515001,1520000,1,L01-2,1,0,0,0,518,518
1530001,1535000,1,L01-2,1,0,0,0,87,87
1610001,1615000,2,L01-2,1,0,0,0,3620,3620
1615001,1620000,2,L01-2,1,0,0,0,1420,1420
1620001,1625000,3,L01-2,1,0,0,0,1899,1899
1625001,1630000,2,L01-2,1,0,0,0,1642,1642
1645001,1650000,3,L01-2,1,0,0,0,2840,2840
1650001,1655000,1,L01-2,1,0,0,0,297,297
1660001,1665000,1,L01-2,1,0,0,0,600,600
1665001,1670000,1,L01-2,1,0,0,0,506,506
1700001,1705000,1,L01-2,1,0,0,0,584,584
1705001,1710000,4,L01-2,1,0,0,0,2920,2920
1710001,1715000,4,L01-2,1,0,0,0,3526,3526
1775001,1780000,1,L01-2,1,0,0,0,2597,2597
1780001,1785000,1,L01-2,1,0,0,0,590,590
1790001,1795000,1,L01-2,1,0,0,0,162,162
1795001,1800000,1,L01-2,1,0,0,0,626,626
1985001,1990000,0,L01-2,1,1,0,0,0,3553
1990001,1995000,0,L01-2,1,1,0,0,0,1110
2030001,2035000,1,L01-2,1,0,0,0,1274,1274
2055001,2060000,1,L01-2,1,0,0,0,32,32
2060001,2065000,1,L01-2,1,0,0,0,609,609
2100001,2105000,0,L01-2,1,0,1,1,0,0
2110001,2115000,1,L01-2,1,0,0,0,2078,2078
2115001,2120000,5,L01-2,1,0,0,0,4118,4118
2135001,2140000,1,L01-2,1,0,0,0,177,177
2140001,2145000,1,L01-2,1,0,0,0,650,650
2180001,2185000,1,L01-2,1,0,0,0,995,995
2205001,2210000,1,L01-2,1,0,0,0,695,695
2260001,2265000,1,L01-2,1,0,0,0,320,320
2265001,2270000,1,L01-2,1,0,0,0,1452,1452
2275001,2280000,1,L01-2,1,0,0,0,1734,1734
2290001,2295000,3,L01-2,1,0,0,0,707,707
2305001,2310000,0,L01-2,1,1,1,0,0,3515
2310001,2315000,0,L01-2,1,1,0,0,0,1148
2405001,2410000,1,L01-2,1,0,0,0,1099,1099
2410001,2415000,1,L01-2,1,0,0,0,934,934
2455001,2460000,1,L01-2,1,0,0,0,668,668
2495001,2500000,1,L01-2,1,0,0,0,1023,1023
2500001,2505000,1,L01-2,1,0,0,0,738,738
2545001,2550000,1,L01-2,1,0,0,0,2386,2386
2550001,2555000,1,L01-2,1,0,0,0,241,241
2555001,2560000,2,L01-2,1,0,0,0,3415,3415
2640001,2645000,2,L01-2,1,0,0,0,2182,2182
2650001,2655000,1,L01-2,1,0,0,0,1220,1220
2710001,2715000,1,L01-2,1,0,0,0,1415,1415
2720001,2725000,2,L01-2,1,0,0,0,3001,3001
2775001,2780000,1,L01-2,1,0,0,0,1127,1127
2780001,2785000,1,L01-2,1,0,0,0,45,45
2785001,2790000,1,L01-2,1,0,0,0,833,833
2800001,2805000,1,L01-2,1,0,0,0,746,746
2820001,2825000,1,L01-2,1,0,0,0,1472,1472
2825001,2830000,2,L01-2,1,0,0,0,2392,2392
2845001,2850000,1,L01-2,1,0,0,0,491,491
2850001,2855000,1,L01-2,1,0,0,0,312,312
2885001,2890000,2,L01-2,1,0,0,0,1285,1285
2890001,2895000,1,L01-2,1,0,0,0,974,974
2905001,2910000,1,L01-2,1,0,0,0,1208,1208
2910001,2915000,1,L01-2,1,0,0,0,147,147
2920001,2925000,1,L01-2,1,0,0,0,737,737
2930001,2935000,4,L01-2,1,0,0,0,2723,2723
2935001,2940000,2,L01-2,1,0,0,0,1471,1471
2965001,2970000,2,L01-2,1,0,0,0,159,159
2970001,2975000,2,L01-2,1,0,0,0,2748,2748
3020001,3025000,3,L01-2,1,0,0,0,1500,1500
3055001,3060000,2,L01-2,1,0,0,0,2304,2304
3060001,3065000,1,L01-2,1,0,0,0,631,631
3115001,3120000,1,L01-2,1,0,0,0,875,875
3180001,3185000,1,L01-2,1,0,0,0,1098,1098
3215001,3220000,2,L01-2,1,0,0,0,2242,2242
3230001,3235000,1,L01-2,1,0,0,0,1154,1154
3235001,3240000,1,L01-2,1,0,0,0,126,126
3240001,3245000,1,L01-2,1,0,0,0,290,290
3280001,3285000,2,L01-2,1,0,0,0,1348,1348
3285001,3290000,1,L01-2,1,0,0,0,1647,1647
3290001,3295000,1,L01-2,1,0,0,0,822,822
3295001,3300000,1,L01-2,1,0,0,0,1070,1070
3300001,3305000,1,L01-2,1,0,0,0,513,513
3305001,3310000,1,L01-2,1,0,0,0,140,140
3315001,3320000,2,L01-2,1,0,0,0,1606,1606
3320001,3325000,2,L01-2,1,0,0,0,1149,1149
3325001,3330000,2,L01-2,1,0,0,0,3450,3450
3370001,3375000,0,L01-2,1,1,0,0,0,1356
3375001,3380000,0,L01-2,1,1,0,0,0,1737
3385001,3390000,1,L01-2,1,0,0,0,374,374
3430001,3435000,2,L01-2,1,0,0,0,4159,4159
3435001,3440000,2,L01-2,1,0,0,0,492,492
3440001,3445000,2,L01-2,1,0,0,0,2865,2865
3445001,3450000,3,L01-2,1,0,0,0,1429,1429
3450001,3455000,3,L01-2,1,0,0,0,2541,2541
3455001,3460000,2,L01-2,1,0,0,0,865,865
3460001,3465000,3,L01-2,1,0,0,0,1524,1524
3485001,3490000,2,L01-2,1,0,0,0,789,789
3490001,3495000,2,L01-2,1,0,0,0,1098,1098
3505001,3510000,1,L01-2,1,0,0,0,234,234
3510001,3515000,3,L01-2,1,0,0,0,2400,2400
3515001,3520000,2,L01-2,1,0,0,0,1819,1819
3520001,3525000,0,L01-2,1,0,1,0,0,0
3525001,3530000,0,L01-2,1,0,1,0,0,0
3540001,3545000,1,L01-2,1,0,0,0,572,572
3545001,3550000,2,L01-2,1,0,0,0,1456,1456
3550001,3555000,6,L01-2,1,0,0,0,3593,3593
3555001,3560000,13,L01-2,1,0,0,0,4706,4706
3560001,3565000,10,L01-2,1,0,0,0,4523,4523
3565001,3570000,3,L01-2,1,0,0,0,3023,3023
3570001,3575000,1,L01-2,1,0,0,0,4,4
3605001,3610000,1,L01-2,1,0,0,0,1004,1004
3620001,3625000,1,L01-2,1,0,0,0,2135,2135
3665001,3670000,1,L01-2,1,0,0,0,771,771
3670001,3675000,1,L01-2,1,0,0,0,332,332
3690001,3695000,4,L01-2,1,0,0,0,3279,3279
3695001,3700000,1,L01-2,1,0,0,0,787,787
3800001,3805000,1,L01-2,1,0,0,0,1684,1684
3805001,3810000,2,L01-2,1,0,0,0,1296,1296
3855001,3860000,1,L01-2,1,0,0,0,1019,1019
3865001,3870000,0,L01-2,1,1,1,1,0,3092
3880001,3885000,1,L01-2,1,0,0,0,622,622
3885001,3890000,5,L01-2,1,0,0,0,2801,2801
3890001,3895000,1,L01-2,1,0,0,0,224,224
3895001,3900000,2,L01-2,1,0,0,0,2468,2468
3900001,3905000,1,L01-2,1,0,0,0,263,263
3950001,3955000,1,L01-2,1,0,0,0,1540,1540
3955001,3960000,3,L01-2,1,0,0,0,3377,3377
3960001,3965000,3,L01-2,1,1,0,0,2145,3052
3965001,3970000,0,L01-2,1,1,0,0,0,3754
3985001,3990000,1,L01-2,1,0,0,0,53,53
3990001,3995000,2,L01-2,1,0,0,0,3146,3146
20001,25000,1,L01-2,2,0,0,0,75,75
40001,45000,1,L01-2,2,0,0,0,1259,1259
55001,60000,3,L01-2,2,0,0,0,228,228
60001,65000,2,L01-2,2,0,0,0,1660,1660
65001,70000,1,L01-2,2,0,0,0,18,18
105001,110000,1,L01-2,2,0,0,0,545,545
120001,125000,2,L01-2,2,0,0,0,3382,3382
125001,130000,1,L01-2,2,0,0,0,0,0
195001,200000,2,L01-2,2,0,0,0,2096,2096
200001,205000,1,L01-2,2,0,0,0,1061,1061
235001,240000,1,L01-2,2,0,0,0,321,321
240001,245000,1,L01-2,2,0,0,0,536,536
245001,250000,5,L01-2,2,0,0,0,3089,3089
250001,255000,5,L01-2,2,0,0,0,1618,1618
255001,260000,3,L01-2,2,0,0,0,4603,4603
260001,265000,1,L01-2,2,0,0,0,3820,3820
325001,330000,2,L01-2,2,0,0,0,2581,2581
330001,335000,2,L01-2,2,0,0,0,1322,1322
335001,340000,1,L01-2,2,0,0,0,1415,1415
345001,350000,1,L01-2,2,0,0,0,536,536
440001,445000,1,L01-2,2,0,0,0,178,178
445001,450000,3,L01-2,2,0,0,0,1928,1928
450001,455000,1,L01-2,2,0,0,0,399,399
460001,465000,2,L01-2,2,0,0,0,1377,1377
465001,470000,3,L01-2,2,0,0,0,1469,1469
470001,475000,1,L01-2,2,0,0,0,180,180
475001,480000,0,L01-2,2,1,0,0,0,3079
480001,485000,0,L01-2,2,1,0,0,0,13
500001,505000,1,L01-2,2,0,0,0,227,227
525001,530000,1,L01-2,2,0,0,0,530,530
530001,535000,0,L01-2,2,1,0,0,0,3093
535001,540000,0,L01-2,2,0,1,0,0,0
550001,555000,0,L01-2,2,1,0,0,0,3093
555001,560000,0,L01-2,2,0,1,0,0,0
610001,615000,3,L01-2,2,0,0,0,4251,4251
615001,620000,2,L01-2,2,0,0,0,1771,1771
635001,640000,1,L01-2,2,0,0,0,479,479
640001,645000,1,L01-2,2,0,0,0,1483,1483
645001,650000,1,L01-2,2,0,0,0,871,871
675001,680000,1,L01-2,2,0,0,0,205,205
680001,685000,5,L01-2,2,0,0,0,4984,4984
685001,690000,5,L01-2,2,0,0,0,4943,4943
690001,695000,4,L01-2,2,0,0,0,4024,4024
695001,700000,4,L01-2,2,0,0,0,4353,4353
700001,705000,1,L01-2,2,0,0,0,620,620
730001,735000,1,L01-2,2,0,0,0,662,662
745001,750000,1,L01-2,2,0,0,0,479,479
755001,760000,2,L01-2,2,0,0,0,1624,1624
765001,770000,1,L01-2,2,0,0,0,824,824
770001,775000,4,L01-2,2,0,0,0,2666,2666
775001,780000,6,L01-2,2,0,0,0,4405,4405
780001,785000,4,L01-2,2,0,0,0,4254,4254
785001,790000,4,L01-2,2,0,0,0,4366,4366
790001,795000,2,L01-2,2,0,0,0,2416,2416
795001,800000,2,L01-2,2,0,0,0,1393,1393
800001,805000,1,L01-2,2,0,0,0,1623,1623
900001,905000,1,L01-2,2,0,0,0,974,974
925001,930000,1,L01-2,2,0,0,0,623,623
930001,935000,2,L01-2,2,0,0,0,2195,2195
935001,940000,4,L01-2,2,0,0,0,2969,2969
940001,945000,2,L01-2,2,0,0,0,2761,2761
975001,980000,1,L01-2,2,0,0,0,113,113
990001,995000,1,L01-2,2,0,0,0,1179,1179
995001,1000000,3,L01-2,2,0,0,0,1612,1612
1000001,1005000,1,L01-2,2,0,0,0,746,746
1045001,1050000,2,L01-2,2,0,0,0,1673,1673
1050001,1055000,2,L01-2,2,0,0,0,1299,1299
1055001,1060000,1,L01-2,2,0,0,0,76,76
1130001,1135000,2,L01-2,2,0,0,0,2300,2300
1135001,1140000,5,L01-2,2,0,0,0,3269,3269
1140001,1145000,1,L01-2,2,0,0,0,2279,2279
1150001,1155000,0,L01-2,2,1,0,0,0,653
1155001,1160000,0,L01-2,2,1,0,0,0,4008
1160001,1165000,1,L01-2,2,0,0,0,1400,1400
1170001,1175000,0,L01-2,2,1,0,0,0,3093
1175001,1180000,1,L01-2,2,0,0,0,1016,1016
1180001,1185000,3,L01-2,2,0,0,0,4992,4992
1185001,1190000,2,L01-2,2,0,0,0,1197,1197
1190001,1195000,2,L01-2,2,0,0,0,2731,2731
1195001,1200000,1,L01-2,2,0,0,0,1673,1673
1215001,1220000,1,L01-2,2,0,0,0,949,949
1220001,1225000,3,L01-2,2,0,0,0,3399,3399
1225001,1230000,1,L01-2,2,0,0,0,1547,1547
1230001,1235000,1,L01-2,2,0,0,0,218,218
1370001,1375000,0,L01-2,2,1,0,0,0,2731
1375001,1380000,0,L01-2,2,1,0,0,0,361
1435001,1440000,0,L01-2,2,0,1,1,0,0
1440001,1445000,1,L01-2,2,0,0,0,530,530
1445001,1450000,1,L01-2,2,0,0,0,1664,1664
1455001,1460000,1,L01-2,2,0,0,0,84,84
1460001,1465000,1,L01-2,2,0,0,0,1483,1483
1465001,1470000,1,L01-2,2,1,0,0,55,3684
1470001,1475000,0,L01-2,2,1,0,0,0,1033
1485001,1490000,1,L01-2,2,0,0,0,518,518
1500001,1505000,1,L01-2,2,0,0,0,87,87
1525001,1530000,0,L01-2,2,0,1,1,0,0
1575001,1580000,1,L01-2,2,0,0,0,1535,1535
1580001,1585000,2,L01-2,2,0,0,0,3505,3505
1585001,1590000,2,L01-2,2,0,0,0,1389,1389
1590001,1595000,4,L01-2,2,0,0,0,1518,1518
1595001,1600000,1,L01-2,2,0,0,0,634,634
1610001,1615000,1,L01-2,2,0,0,0,705,705
1615001,1620000,3,L01-2,2,0,0,0,2432,2432
1630001,1635000,1,L01-2,2,0,0,0,1106,1106
1670001,1675000,3,L01-2,2,0,0,0,1582,1582
1675001,1680000,5,L01-2,2,0,0,0,4594,4594
1680001,1685000,1,L01-2,2,0,0,0,854,854
1740001,1745000,1,L01-2,2,0,0,0,2228,2228
1745001,1750000,1,L01-2,2,0,0,0,369,369
1750001,1755000,1,L01-2,2,0,0,0,590,590
1760001,1765000,1,L01-2,2,0,0,0,788,788
1950001,1955000,0,L01-2,2,1,0,0,0,1423
1955001,1960000,0,L01-2,2,1,0,0,0,1670
1995001,2000000,1,L01-2,2,0,0,0,1126,1126
2000001,2005000,1,L01-2,2,0,0,0,149,149
2025001,2030000,1,L01-2,2,0,0,0,641,641
2065001,2070000,0,L01-2,2,1,1,0,0,2327
2070001,2075000,0,L01-2,2,1,0,0,0,766
2085001,2090000,1,L01-2,2,0,0,0,514,514
2090001,2095000,3,L01-2,2,0,0,0,2619,2619
2095001,2100000,1,L01-2,2,1,0,0,1904,3939
2100001,2105000,0,L01-2,2,1,0,0,0,1058
2110001,2115000,2,L01-2,2,0,0,0,3114,3114
2115001,2120000,4,L01-2,2,0,0,0,3082,3082
2135001,2140000,1,L01-2,2,0,0,0,827,827
2175001,2180000,1,L01-2,2,0,0,0,919,919
2180001,2185000,1,L01-2,2,0,0,0,76,76
2205001,2210000,1,L01-2,2,0,0,0,695,695
2260001,2265000,1,L01-2,2,0,0,0,1385,1385
2265001,2270000,1,L01-2,2,0,0,0,387,387
2270001,2275000,1,L01-2,2,0,0,0,73,73
2275001,2280000,1,L01-2,2,0,0,0,1660,1660
2285001,2290000,2,L01-2,2,0,0,0,85,85
2290001,2295000,3,L01-2,2,0,0,0,622,622
2305001,2310000,0,L01-2,2,1,0,0,0,4660
2405001,2410000,1,L01-2,2,0,0,0,2033,2033
2455001,2460000,1,L01-2,2,0,0,0,668,668
2495001,2500000,1,L01-2,2,0,0,0,1761,1761
2545001,2550000,1,L01-2,2,0,0,0,2627,2627
2550001,2555000,1,L01-2,2,0,0,0,489,489
2555001,2560000,2,L01-2,2,0,0,0,2926,2926
2640001,2645000,2,L01-2,2,0,0,0,2182,2182
2650001,2655000,1,L01-2,2,0,0,0,1220,1220
2660001,2665000,0,L01-2,2,0,2,0,0,0
2665001,2670000,0,L01-2,2,0,1,0,0,0
2710001,2715000,1,L01-2,2,0,0,0,1415,1415
2715001,2720000,1,L01-2,2,0,0,0,154,154
2720001,2725000,2,L01-2,2,0,0,0,2847,2847
2775001,2780000,1,L01-2,2,0,0,0,1127,1127
2780001,2785000,1,L01-2,2,0,0,0,878,878
2800001,2805000,1,L01-2,2,0,0,0,746,746
2820001,2825000,2,L01-2,2,0,0,0,2284,2284
2825001,2830000,2,L01-2,2,0,0,0,1580,1580
2845001,2850000,1,L01-2,2,0,0,0,803,803
2885001,2890000,3,L01-2,2,0,0,0,2065,2065
2890001,2895000,1,L01-2,2,0,0,0,194,194
2905001,2910000,1,L01-2,2,0,0,0,1355,1355
2920001,2925000,1,L01-2,2,0,0,0,737,737
2925001,2930000,2,L01-2,2,0,0,0,891,891
2930001,2935000,4,L01-2,2,0,0,0,1833,1833
2935001,2940000,2,L01-2,2,0,0,0,1470,1470
2965001,2970000,3,L01-2,2,0,0,0,1106,1106
2970001,2975000,1,L01-2,2,0,0,0,1800,1800
3020001,3025000,3,L01-2,2,0,0,0,1500,1500
3055001,3060000,2,L01-2,2,0,0,0,2935,2935
3110001,3115000,1,L01-2,2,0,0,0,56,56
3115001,3120000,1,L01-2,2,0,0,0,819,819
3180001,3185000,1,L01-2,2,0,0,0,1098,1098
3215001,3220000,2,L01-2,2,0,0,0,2242,2242
3225001,3230000,0,L01-2,2,0,1,1,0,0
3230001,3235000,1,L01-2,2,0,0,0,1154,1154
3235001,3240000,1,L01-2,2,0,0,0,416,416
3280001,3285000,2,L01-2,2,0,0,0,2530,2530
3285001,3290000,1,L01-2,2,0,0,0,465,465
3290001,3295000,1,L01-2,2,0,0,0,1892,1892
3300001,3305000,1,L01-2,2,0,0,0,652,652
3310001,3315000,1,L01-2,2,0,0,0,536,536
3315001,3320000,2,L01-2,2,0,0,0,1070,1070
3320001,3325000,2,L01-2,2,0,0,0,2333,2333
3325001,3330000,2,L01-2,2,0,0,0,2266,2266
3370001,3375000,0,L01-2,2,1,0,0,0,2543
3375001,3380000,0,L01-2,2,1,0,0,0,550
3385001,3390000,1,L01-2,2,0,0,0,376,376
3425001,3430000,1,L01-2,2,0,0,0,992,992
3430001,3435000,2,L01-2,2,0,0,0,3167,3167
3435001,3440000,2,L01-2,2,0,0,0,1423,1423
3440001,3445000,1,L01-2,2,0,0,0,1934,1934
3445001,3450000,4,L01-2,2,0,0,0,2364,2364
3450001,3455000,2,L01-2,2,0,0,0,1606,1606
3455001,3460000,4,L01-2,2,0,0,0,2054,2054
3460001,3465000,1,L01-2,2,0,0,0,335,335
3485001,3490000,2,L01-2,2,0,0,0,820,820
3490001,3495000,1,L01-2,2,0,0,0,1067,1067
3505001,3510000,2,L01-2,2,0,0,0,1430,1430
3510001,3515000,2,L01-2,2,0,0,0,1204,1204
3515001,3520000,2,L01-2,2,0,0,0,1819,1819
3520001,3525000,0,L01-2,2,1,0,0,0,2317
3525001,3530000,0,L01-2,2,1,0,0,0,774
3540001,3545000,1,L01-2,2,0,0,0,572,572
3545001,3550000,2,L01-2,2,0,0,0,1456,1456
3550001,3555000,6,L01-2,2,0,0,0,2863,2863
3555001,3560000,11,L01-2,2,0,0,0,4871,4871
3560001,3565000,11,L01-2,2,0,0,0,4743,4743
3565001,3570000,4,L01-2,2,0,0,0,2735,2735
3570001,3575000,2,L01-2,2,0,0,0,637,637
3605001,3610000,1,L01-2,2,0,0,0,1004,1004
3620001,3625000,1,L01-2,2,0,0,0,2135,2135
3665001,3670000,1,L01-2,2,0,0,0,44,44
3670001,3675000,1,L01-2,2,0,0,0,1059,1059
3690001,3695000,3,L01-2,2,0,0,0,2555,2555
3695001,3700000,2,L01-2,2,0,0,0,1511,1511
3720001,3725000,0,L01-2,2,0,1,0,0,0
3745001,3750000,0,L01-2,2,0,1,0,0,0
3790001,3795000,0,L01-2,2,0,1,1,0,0
3800001,3805000,1,L01-2,2,0,0,0,960,960
3805001,3810000,2,L01-2,2,0,0,0,2020,2020
3855001,3860000,1,L01-2,2,0,0,0,1019,1019
3865001,3870000,0,L01-2,2,1,0,0,0,2895
3870001,3875000,0,L01-2,2,2,0,0,0,3289
3885001,3890000,2,L01-2,2,0,0,0,1756,1756
3890001,3895000,3,L01-2,2,0,0,0,1891,1891
3900001,3905000,2,L01-2,2,0,0,0,2731,2731
3955001,3960000,1,L01-2,2,0,0,0,2414,2414
3960001,3965000,5,L01-2,2,0,0,0,3354,3354
3965001,3970000,1,L01-2,2,1,0,0,1294,3385
3970001,3975000,0,L01-2,2,1,0,0,0,2572
5001,10000,0,L01-3,1,0,1,1,0,0
20001,25000,1,L01-3,1,0,0,0,75,75
40001,45000,1,L01-3,1,0,0,0,1259,1259
55001,60000,3,L01-3,1,0,0,0,228,228
60001,65000,2,L01-3,1,0,0,0,1657,1657
65001,70000,1,L01-3,1,0,0,0,21,21
105001,110000,1,L01-3,1,0,0,0,545,545
120001,125000,2,L01-3,1,0,0,0,3382,3382
125001,130000,1,L01-3,1,0,0,0,0,0
195001,200000,2,L01-3,1,0,0,0,2094,2094
200001,205000,1,L01-3,1,0,0,0,1063,1063
235001,240000,1,L01-3,1,0,0,0,320,320
240001,245000,1,L01-3,1,0,0,0,537,537
245001,250000,5,L01-3,1,0,0,0,3089,3089
250001,255000,5,L01-3,1,0,0,0,1614,1614
255001,260000,3,L01-3,1,0,0,0,4603,4603
260001,265000,1,L01-3,1,0,0,0,3824,3824
325001,330000,2,L01-3,1,0,0,0,2574,2574
330001,335000,2,L01-3,1,0,0,0,1329,1329
335001,340000,1,L01-3,1,0,0,0,1415,1415
340001,345000,1,L01-3,1,0,0,0,0,0
345001,350000,1,L01-3,1,0,0,0,536,536
440001,445000,1,L01-3,1,0,0,0,171,171
445001,450000,3,L01-3,1,0,0,0,1928,1928
450001,455000,1,L01-3,1,0,0,0,406,406
460001,465000,2,L01-3,1,0,0,0,1371,1371
465001,470000,3,L01-3,1,0,0,0,1469,1469
470001,475000,1,L01-3,1,0,0,0,186,186
475001,480000,0,L01-3,1,1,0,0,0,3073
480001,485000,0,L01-3,1,1,0,0,0,20
500001,505000,1,L01-3,1,0,0,0,227,227
525001,530000,1,L01-3,1,0,0,0,530,530
545001,550000,0,L01-3,1,0,1,0,0,0
555001,560000,0,L01-3,1,1,0,0,0,2834
560001,565000,1,L01-3,1,1,1,0,2855,3114
565001,570000,2,L01-3,1,0,0,0,2182,2182
585001,590000,2,L01-3,1,0,0,0,1276,1276
640001,645000,2,L01-3,1,0,0,0,1297,1297
645001,650000,3,L01-3,1,0,0,0,3904,3904
650001,655000,1,L01-3,1,0,0,0,821,821
670001,675000,1,L01-3,1,0,0,0,479,479
675001,680000,1,L01-3,1,0,0,0,2354,2354
710001,715000,2,L01-3,1,0,0,0,1703,1703
715001,720000,5,L01-3,1,0,0,0,4997,4997
720001,725000,4,L01-3,1,0,0,0,4435,4435
725001,730000,5,L01-3,1,0,0,0,4203,4203
730001,735000,3,L01-3,1,0,0,0,3323,3323
735001,740000,1,L01-3,1,0,0,0,468,468
760001,765000,1,L01-3,1,0,0,0,662,662
775001,780000,1,L01-3,1,0,0,0,479,479
780001,785000,1,L01-3,1,0,0,0,0,0
785001,790000,1,L01-3,1,0,0,0,60,60
790001,795000,2,L01-3,1,0,0,0,1564,1564
800001,805000,1,L01-3,1,0,0,0,824,824
805001,810000,6,L01-3,1,0,0,0,3794,3794
810001,815000,5,L01-3,1,0,0,0,4759,4759
815001,820000,5,L01-3,1,0,0,0,4280,4280
820001,825000,3,L01-3,1,0,0,0,4357,4357
825001,830000,2,L01-3,1,0,0,0,2215,2215
830001,835000,1,L01-3,1,0,0,0,1607,1607
835001,840000,1,L01-3,1,0,0,0,111,111
930001,935000,1,L01-3,1,0,0,0,974,974
960001,965000,2,L01-3,1,0,0,0,2124,2124
965001,970000,3,L01-3,1,0,0,0,1933,1933
970001,975000,4,L01-3,1,0,0,0,3198,3198
975001,980000,2,L01-3,1,0,0,0,1293,1293
1010001,1015000,1,L01-3,1,0,0,0,113,113
1025001,1030000,1,L01-3,1,0,0,0,1929,1929
1030001,1035000,2,L01-3,1,0,0,0,1606,1606
1080001,1085000,3,L01-3,1,0,0,0,2306,2306
1085001,1090000,1,L01-3,1,0,0,0,667,667
1090001,1095000,1,L01-3,1,0,0,0,76,76
1165001,1170000,2,L01-3,1,0,0,0,3013,3013
1170001,1175000,4,L01-3,1,0,0,0,4064,4064
1175001,1180000,1,L01-3,1,0,0,0,771,771
1180001,1185000,0,L01-3,1,0,1,0,0,0
1185001,1190000,0,L01-3,1,1,0,0,0,2170
1190001,1195000,0,L01-3,1,1,1,0,0,2502
1200001,1205000,1,L01-3,1,0,0,0,1358,1358
1205001,1210000,1,L01-3,1,0,0,0,42,42
1210001,1215000,1,L01-3,1,0,0,0,3160,3160
1215001,1220000,3,L01-3,1,0,0,0,3299,3299
1220001,1225000,3,L01-3,1,0,0,0,2471,2471
1225001,1230000,2,L01-3,1,0,0,0,2047,2047
1230001,1235000,1,L01-3,1,0,0,0,632,632
1250001,1255000,2,L01-3,1,0,0,0,1648,1648
1255001,1260000,2,L01-3,1,0,0,0,4247,4247
1265001,1270000,1,L01-3,1,0,0,0,218,218
1405001,1410000,0,L01-3,1,1,0,0,0,3093
1475001,1480000,2,L01-3,1,0,0,0,1031,1031
1480001,1485000,1,L01-3,1,0,0,0,1163,1163
1490001,1495000,1,L01-3,1,0,0,0,84,84
1495001,1500000,1,L01-3,1,1,0,0,1538,2309
1500001,1505000,0,L01-3,1,1,0,0,0,3892
1515001,1520000,1,L01-3,1,0,0,0,518,518
1530001,1535000,1,L01-3,1,0,0,0,87,87
1575001,1580000,0,L01-3,1,0,1,1,0,0
1610001,1615000,2,L01-3,1,0,0,0,3620,3620
1615001,1620000,2,L01-3,1,0,0,0,1420,1420
1620001,1625000,3,L01-3,1,0,0,0,1899,1899
1625001,1630000,2,L01-3,1,0,0,0,1642,1642
1645001,1650000,3,L01-3,1,0,0,0,2840,2840
1650001,1655000,1,L01-3,1,0,0,0,297,297
1660001,1665000,1,L01-3,1,0,0,0,600,600
1665001,1670000,1,L01-3,1,0,0,0,506,506
1700001,1705000,1,L01-3,1,0,0,0,584,584
1705001,1710000,4,L01-3,1,0,0,0,2920,2920
1710001,1715000,4,L01-3,1,0,0,0,3526,3526
1755001,1760000,0,L01-3,1,0,1,1,0,0
1775001,1780000,1,L01-3,1,0,0,0,2597,2597
1780001,1785000,1,L01-3,1,0,0,0,590,590
1790001,1795000,1,L01-3,1,0,0,0,162,162
1795001,1800000,1,L01-3,1,0,0,0,626,626
1825001,1830000,0,L01-3,1,0,1,0,0,0
1835001,1840000,0,L01-3,1,0,1,0,0,0
1845001,1850000,0,L01-3,1,0,1,0,0,0
1930001,1935000,0,L01-3,1,0,1,1,0,0
1985001,1990000,0,L01-3,1,1,0,0,0,3553
1990001,1995000,0,L01-3,1,1,0,0,0,1110
2030001,2035000,1,L01-3,1,0,0,0,1274,1274
2055001,2060000,1,L01-3,1,0,0,0,32,32
2060001,2065000,1,L01-3,1,0,0,0,609,609
2110001,2115000,1,L01-3,1,0,0,0,2078,2078
2115001,2120000,5,L01-3,1,0,0,0,4118,4118
