,start,end,IS_strand,max_alignment_length,length,cluster_id,line,gen_id,closest_gene_5_prime,position_5_prime,distance_5_prime,closest_gene_3_prime,position_3_prime,distance_3_prime
274,3734566,3738307,forward,3093,3742,24,L02-1,3,rplM,3443964,290602,degS,3740865,2558
275,3831089,3834181,reverse,3093,3093,25,L02-1,3,rpsL,3817289,13800,trpS,3858473,24292
276,3938476,3941568,reverse,3093,3093,26,L02-1,3,asd,3920716,17760,rpoH,3944961,3393
277,3966721,3969813,reverse,3093,3093,27,L02-1,3,ftsY,3949274,17447,glyS,3975748,5935
278,3986315,3990056,reverse,3093,3742,28,L02-1,3,glyQ,3978737,7578,gpsA,4031561,41505
279,4048471,4051562,forward,3093,3092,29,L02-1,3,gpsA,4032579,15892,kdtA,4058160,6598
280,4148939,4152031,reverse,3093,3093,30,L02-1,3,yidC,4136258,12681,glmS,4161815,9784
281,1272641,1275733,reverse,3093,3093,0,L02-2,1,fldA,1205066,67575,infA,1414458,138725
282,1515901,1518992,reverse,3093,3092,1,L02-2,1,fabA,1504700,11201,serT,1522955,3963
283,1664424,1667516,reverse,3093,3093,2,L02-2,1,trmU,1653739,10685,pth,1695055,27539
284,2304045,2307136,reverse,3093,3092,3,L02-2,1,pgsA,2287890,16155,metG,2406339,99203
285,2399733,2402825,reverse,3093,3093,4,L02-2,1,pgsA,2287890,111843,metG,2406339,3514
286,2679399,2682491,forward,3093,3093,5,L02-2,1,fabB,2649857,29542,gltX,2712660,30169
287,2919368,2922460,forward,3093,3093,6,L02-2,1,pssA,2910690,8678,yfiO,2925857,3397
288,3061028,3064120,reverse,3093,3093,7,L02-2,1,ftsB,3027437,33591,eno,3064356,236
289,3373301,3376393,forward,3093,3093,8,L02-2,1,rpoD,3335395,37906,rnpB,3393823,17430
290,3497772,3500863,forward,3093,3092,9,L02-2,1,rplM,3496770,1002,degS,3503422,2559
291,3697930,3701022,reverse,3093,3093,10,L02-2,1,asd,3680170,17760,rpoH,3704415,3393
292,3810332,3813424,reverse,3093,3093,11,L02-2,1,ftsY,3708727,101605,glyS,3819359,5935
293,3829927,3836121,reverse,3093,6195,12,L02-2,1,glyQ,3822348,7579,gpsA,3877625,41504
294,3896937,3900028,forward,3092,3092,13,L02-2,1,gpsA,3878643,18294,kdtA,3906622,6594
295,3998555,4001647,reverse,3093,3093,14,L02-2,1,yidC,3984722,13833,glmS,4012942,11295
296,554073,557814,reverse,3093,3742,0,L02-2,2,ppa,523797,30276,valS,558188,374
297,770009,773101,forward,3093,3093,1,L02-2,2,can,761793,8216,folK,779479,6378
298,1015872,1018964,reverse,3093,3093,2,L02-2,2,ffs,1011755,4117,dnaX,1030389,11425
299,1281924,1285016,reverse,3093,3093,3,L02-2,2,fldA,1214349,67575,infA,1426845,141829
300,1341294,1344386,reverse,3093,3093,4,L02-2,2,fldA,1214349,126945,infA,1426845,82459
301,1528292,1531384,reverse,3093,3093,5,L02-2,2,fabA,1517089,11203,serT,1535347,3963
302,1676818,1679910,reverse,3093,3093,6,L02-2,2,trmU,1666133,10685,pth,1707447,27537
303,1824037,1827129,reverse,3093,3093,7,L02-2,2,fabI,1799357,24680,tyrS,2044724,217595
304,2319549,2322641,reverse,3093,3093,8,L02-2,2,pgsA,2303391,16158,metG,2417749,95108
305,2411143,2414235,reverse,3093,3093,9,L02-2,2,pgsA,2303391,107752,metG,2417749,3514
306,2479529,2482621,reverse,3093,3093,10,L02-2,2,folE,2467100,12429,yejM,2510927,28306
307,2693916,2696983,forward,3093,3068,11,L02-2,2,fabB,2664375,29541,gltX,2727152,30169
308,2830764,2833856,forward,3093,3093,12,L02-2,2,hda,2819925,10839,der,2840091,6235
309,2936966,2940058,forward,3093,3093,13,L02-2,2,pssA,2928288,8678,yfiO,2943455,3397
310,3059093,3062185,reverse,3093,3093,14,L02-2,2,ftsB,3045036,14057,eno,3062421,236
311,3371371,3374463,forward,3093,3093,15,L02-2,2,rpoD,3333463,37908,rnpB,3391894,17431
312,3495849,3498941,forward,3093,3093,16,L02-2,2,rplM,3494847,1002,degS,3501499,2558
313,3696010,3699102,reverse,3093,3093,17,L02-2,2,asd,3678250,17760,ftsY,3725523,26421
314,3731737,3734829,forward,3093,3093,18,L02-2,2,rpoH,3727491,4246,gpsA,3847997,113168
315,3796528,3799620,reverse,3093,3093,19,L02-2,2,rpoH,3727491,69037,gpsA,3847997,48377
316,3816123,3819215,reverse,3093,3093,20,L02-2,2,rpoH,3727491,88632,gpsA,3847997,28782
317,3835718,3839459,reverse,3093,3742,21,L02-2,2,rpoH,3727491,108227,gpsA,3847997,8538
318,3889503,3899446,forward,3093,9944,22,L02-2,2,gpsA,3846979,42524,kdtA,3919467,20021
319,3910229,3913321,forward,3093,3093,23,L02-2,2,gpsA,3846979,63250,kdtA,3919467,6146
320,4011399,4014491,reverse,3093,3093,24,L02-2,2,yidC,3997566,13833,glmS,4025040,10549
321,554025,557765,reverse,3093,3741,0,L02-2,3,ppa,523753,30272,valS,558139,374
322,769939,773031,forward,3093,3093,1,L02-2,3,can,761723,8216,folK,779409,6378
323,1015788,1018880,reverse,3093,3093,2,L02-2,3,ffs,1011671,4117,dnaX,1030305,11425
324,1281827,1284918,reverse,3093,3092,3,L02-2,3,fldA,1214255,67572,infA,1426738,141820
325,1341194,1344286,reverse,3093,3093,4,L02-2,3,fldA,1214255,126939,infA,1426738,82452
326,1528178,1531270,reverse,3093,3093,5,L02-2,3,fabA,1516977,11201,serT,1535231,3961
327,1676689,1679781,reverse,3093,3093,6,L02-2,3,trmU,1666004,10685,pth,1707314,27533
328,1823896,1826988,reverse,3093,3093,7,L02-2,3,fabI,1799220,24676,tyrS,2044560,217572
329,2200148,2203239,reverse,3093,3092,8,L02-2,3,gapA,2192366,7782,yeaZ,2602413,399174
330,2230526,2233617,reverse,3093,3092,9,L02-2,3,gapA,2192366,38160,yeaZ,2602413,368796
331,2444896,2447962,forward,3093,3067,10,L02-2,3,gapA,2192366,252530,yeaZ,2602413,154451
332,2581729,2584817,forward,3091,3089,11,L02-2,3,gapA,2192366,389363,yeaZ,2602413,17596
333,2704045,2707137,reverse,3093,3093,12,L02-2,3,pgsA,2687889,16156,metG,2800589,93452
334,2793983,2797075,reverse,3093,3093,13,L02-2,3,pgsA,2687889,106094,metG,2800589,3514
335,2835089,2838180,reverse,3093,3092,14,L02-2,3,metG,2802621,32468,der,3225995,387815
336,2865467,2868558,reverse,3093,3092,15,L02-2,3,metG,2802621,62846,der,3225995,357437
337,3079837,3082903,forward,3093,3067,16,L02-2,3,metG,2802621,277216,der,3225995,143092
338,3216670,3219760,forward,3093,3091,17,L02-2,3,metG,2802621,414049,der,3225995,6235
339,3322866,3325958,forward,3093,3093,18,L02-2,3,pssA,3314189,8677,glyQ,3334446,8488
340,3342460,3345552,forward,3093,3093,19,L02-2,3,glyS,3334457,8003,rpoH,3411568,66016
341,3405085,3408175,reverse,3092,3091,20,L02-2,3,glyS,3334457,70628,rpoH,3411568,3393
342,3440808,3443899,forward,3093,3092,21,L02-2,3,ftsY,3415879,24929,asd,3462760,18861
343,3640960,3644051,reverse,3093,3092,22,L02-2,3,degS,3637336,3624,rplM,3645479,1428
344,3764740,3767832,reverse,3093,3093,23,L02-2,3,rnpB,3747619,17121,rpoD,3807575,39743
345,4076989,4080080,forward,3093,3092,24,L02-2,3,eno,4075456,1533,ftsB,4094445,14365
346,4199102,4202843,reverse,3093,3742,25,L02-2,3,yfiO,4194971,4131,gpsA,4211380,8537
347,4252882,4256623,forward,3093,3742,26,L02-2,3,gpsA,4210362,42520,kdtA,4276638,20015
348,4267402,4270493,forward,3093,3092,27,L02-2,3,gpsA,4210362,57040,kdtA,4276638,6145
349,4368563,4371654,reverse,3093,3092,28,L02-2,3,yidC,4354731,13832,glmS,4382202,10548
350,1272641,1275733,reverse,3093,3093,0,L02-3,1,fldA,1205066,67575,infA,1414458,138725
351,1515901,1518992,reverse,3093,3092,1,L02-3,1,fabA,1504700,11201,serT,1522955,3963
352,1664424,1667516,reverse,3093,3093,2,L02-3,1,trmU,1653739,10685,pth,1695055,27539
353,2304045,2307136,reverse,3093,3092,3,L02-3,1,pgsA,2287890,16155,metG,2406339,99203
354,2399733,2402825,reverse,3093,3093,4,L02-3,1,pgsA,2287890,111843,metG,2406339,3514
355,2679399,2682491,forward,3093,3093,5,L02-3,1,fabB,2649857,29542,gltX,2712660,30169
356,2919368,2922460,forward,3093,3093,6,L02-3,1,pssA,2910690,8678,yfiO,2925857,3397
357,3061028,3064120,reverse,3093,3093,7,L02-3,1,ftsB,3027437,33591,eno,3064356,236
358,3373301,3376393,forward,3093,3093,8,L02-3,1,rpoD,3335395,37906,rnpB,3393823,17430
359,3497772,3500863,forward,3093,3092,9,L02-3,1,rplM,3496770,1002,degS,3503422,2559
360,3697930,3701022,reverse,3093,3093,10,L02-3,1,asd,3680170,17760,rpoH,3704415,3393
361,3810332,3813424,reverse,3093,3093,11,L02-3,1,ftsY,3708727,101605,glyS,3819359,5935
362,3829927,3836121,reverse,3093,6195,12,L02-3,1,glyQ,3822348,7579,gpsA,3877625,41504
363,3896937,3900028,forward,3092,3092,13,L02-3,1,gpsA,3878643,18294,kdtA,3906622,6594
364,3998555,4001647,reverse,3093,3093,14,L02-3,1,yidC,3984722,13833,glmS,4012942,11295
365,1045297,1048388,forward,3092,3092,0,L02-3,2,hemH,1028020,17277,lpxH,1078036,29648
366,1116890,1119982,forward,3093,3093,1,L02-3,2,argU,1089616,27274,mrdB,1166181,46199
367,1220260,1223351,reverse,3092,3092,2,L02-3,2,fldA,1211258,9002,infA,1408817,185466
368,1263900,1266992,reverse,3093,3093,3,L02-3,2,fldA,1211258,52642,infA,1408817,141825
369,1317467,1320559,reverse,3093,3093,4,L02-3,2,fldA,1211258,106209,infA,1408817,88258
370,1510260,1513352,reverse,3093,3093,5,L02-3,2,fabA,1499058,11202,serT,1517314,3962
371,1658785,1661877,reverse,3093,3093,6,L02-3,2,trmU,1648100,10685,pth,1688852,26975
372,2269720,2273461,reverse,3093,3742,7,L02-3,2,argS,2267421,2299,leuZ,2284427,10966
373,2301586,2304678,reverse,3093,3093,8,L02-3,2,pgsA,2285428,16158,metG,2405177,100499
374,2356212,2359303,reverse,3093,3092,9,L02-3,2,pgsA,2285428,70784,metG,2405177,45874
375,2400372,2403464,reverse,3093,3093,10,L02-3,2,pgsA,2285428,114944,metG,2405177,1713
376,2571493,2574584,forward,3093,3092,11,L02-3,2,nrdB,2555609,15884,folC,2624209,49625
377,2663677,2666769,forward,3093,3093,12,L02-3,2,fabB,2634139,29538,gltX,2696936,30167
378,2702756,2705848,forward,3093,3093,13,L02-3,2,gltX,2698350,4406,ligA,2708942,3094
379,2906743,2909834,forward,3092,3092,14,L02-3,2,pssA,2898066,8677,yfiO,2913230,3396
380,3048405,3051497,reverse,3093,3093,15,L02-3,2,ftsB,3014811,33594,eno,3051733,236
381,3360675,3363767,forward,3093,3093,16,L02-3,2,rpoD,3322766,37909,rnpB,3380688,16921
382,3484641,3487732,forward,3093,3092,17,L02-3,2,rplM,3483640,1001,degS,3490290,2558
383,3624981,3628073,forward,3093,3093,18,L02-3,2,yrfF,3620764,4217,asd,3669037,40964
384,3687899,3690991,reverse,3093,3093,19,L02-3,2,asd,3670139,17760,rpoH,3694384,3393
385,3780945,3784037,reverse,3093,3093,20,L02-3,2,ftsY,3698697,82248,glyS,3789973,5936
386,3800541,3804282,reverse,3093,3742,21,L02-3,2,glyQ,3792962,7579,gpsA,3868684,64402
387,3823440,3827181,reverse,3093,3742,22,L02-3,2,glyQ,3792962,30478,gpsA,3868684,41503
388,3887992,3891084,forward,3093,3093,23,L02-3,2,gpsA,3869702,18290,kdtA,3897678,6594
389,3989606,3992698,reverse,3093,3093,24,L02-3,2,yidC,3975774,13832,glmS,4003993,11295
390,1045226,1048316,forward,3092,3091,0,L02-3,3,hemH,1027950,17276,fldA,1057846,9530
391,1106488,1109579,reverse,3092,3092,1,L02-3,3,mrdB,1101279,5209,argU,1167192,57613
392,1151686,1154777,reverse,3093,3092,2,L02-3,3,mrdB,1101279,50407,argU,1167192,12415
393,1208340,1211432,reverse,3093,3093,3,L02-3,3,lpxH,1177976,30364,infA,1393777,182345
394,1251971,1255062,reverse,3093,3092,4,L02-3,3,lpxH,1177976,73995,infA,1393777,138715
395,1465143,1468235,reverse,3093,3093,5,L02-3,3,asnS,1456533,8610,fabA,1749880,281645
396,1557320,1560412,reverse,3093,3093,6,L02-3,3,asnS,1456533,100787,fabA,1749880,189468
397,1728424,1731515,forward,3093,3092,7,L02-3,3,asnS,1456533,271891,fabA,1749880,18365
398,1761597,1764689,reverse,3093,3093,8,L02-3,3,fabA,1750397,11200,serT,1768650,3961
399,1910108,1913199,reverse,3093,3092,9,L02-3,3,trmU,1899424,10684,pth,1940173,26974
400,2448262,2452002,reverse,3092,3741,10,L02-3,3,yeaZ,2448174,88,aspS,2509404,57402
401,2524744,2528485,reverse,3093,3742,11,L02-3,3,argS,2522445,2299,leuZ,2539451,10966
402,2556606,2559697,reverse,3093,3092,12,L02-3,3,pgsA,2540452,16154,gltX,2926999,367302
403,2611228,2614320,reverse,3093,3093,13,L02-3,3,pgsA,2540452,70776,gltX,2926999,312679
404,2630462,2633553,reverse,3093,3092,14,L02-3,3,pgsA,2540452,90010,gltX,2926999,293446
405,2801565,2804657,forward,3093,3093,15,L02-3,3,pgsA,2540452,261113,gltX,2926999,122342
406,2893742,2896834,forward,3093,3093,16,L02-3,3,pgsA,2540452,353290,gltX,2926999,30165
407,2932819,2935909,forward,3092,3091,17,L02-3,3,gltX,2928413,4406,ligA,2939003,3094
408,3136792,3139883,forward,3092,3092,18,L02-3,3,pssA,3128115,8677,yfiO,3143278,3395
409,3278439,3281530,reverse,3093,3092,19,L02-3,3,ftsB,3244845,33594,eno,3281766,236
410,3590677,3593767,forward,3093,3091,20,L02-3,3,rpoD,3552775,37902,rnpB,3610688,16921
411,3714626,3717718,forward,3093,3093,21,L02-3,3,rplM,3713626,1000,degS,3720276,2558
412,3854961,3858052,forward,3093,3092,22,L02-3,3,yrfF,3850744,4217,asd,3899015,40963
413,3917876,3920967,reverse,3093,3092,23,L02-3,3,asd,3900117,17759,rpoH,3924360,3393
414,4010913,4014004,reverse,3093,3092,24,L02-3,3,ftsY,3928671,82242,glyS,4019938,5934
415,4030503,4034243,reverse,3093,3741,25,L02-3,3,glyQ,4022927,7576,gpsA,4075744,41501
416,4095050,4098141,forward,3093,3092,26,L02-3,3,gpsA,4076762,18288,kdtA,4104736,6595
417,4196660,4199751,reverse,3093,3092,27,L02-3,3,yidC,4182827,13833,glmS,4209037,9286
418,1272641,1275733,reverse,3093,3093,0,L02-4,1,fldA,1205066,67575,infA,1414458,138725
419,1515901,1518992,reverse,3093,3092,1,L02-4,1,fabA,1504700,11201,serT,1522955,3963
420,1664424,1667516,reverse,3093,3093,2,L02-4,1,trmU,1653739,10685,pth,1695055,27539
421,2304045,2307136,reverse,3093,3092,3,L02-4,1,pgsA,2287890,16155,metG,2406339,99203
422,2399733,2402825,reverse,3093,3093,4,L02-4,1,pgsA,2287890,111843,metG,2406339,3514
423,2679399,2682491,forward,3093,3093,5,L02-4,1,fabB,2649857,29542,gltX,2712660,30169
424,2919368,2922460,forward,3093,3093,6,L02-4,1,pssA,2910690,8678,yfiO,2925857,3397
425,3061028,3064120,reverse,3093,3093,7,L02-4,1,ftsB,3027437,33591,eno,3064356,236
426,3373301,3376393,forward,3093,3093,8,L02-4,1,rpoD,3335395,37906,rnpB,3393823,17430
427,3497772,3500863,forward,3093,3092,9,L02-4,1,rplM,3496770,1002,degS,3503422,2559
428,3697930,3701022,reverse,3093,3093,10,L02-4,1,asd,3680170,17760,rpoH,3704415,3393
429,3810332,3813424,reverse,3093,3093,11,L02-4,1,ftsY,3708727,101605,glyS,3819359,5935
430,3829927,3836121,reverse,3093,6195,12,L02-4,1,glyQ,3822348,7579,gpsA,3877625,41504
431,3896937,3900028,forward,3092,3092,13,L02-4,1,gpsA,3878643,18294,kdtA,3906622,6594
432,3998555,4001647,reverse,3093,3093,14,L02-4,1,yidC,3984722,13833,glmS,4012942,11295
433,137375,140467,forward,3093,3093,0,L02-4,2,yihA,124977,12398,ftsN,202830,62363
434,147326,150416,forward,3092,3091,1,L02-4,2,yihA,124977,22349,ftsN,202830,52414
435,1278710,1281801,reverse,3093,3092,2,L02-4,2,fldA,1211138,67572,infA,1420526,138725
436,1521967,1525058,reverse,3093,3092,3,L02-4,2,fabA,1510765,11202,serT,1529020,3962
437,1553757,1556849,reverse,3093,3093,4,L02-4,2,serT,1529106,24651,mviN,1608564,51715
438,1673590,1676682,reverse,3093,3093,5,L02-4,2,trmU,1662905,10685,pth,1704219,27537
439,1745605,1748697,forward,3093,3093,6,L02-4,2,kdsA,1715307,30298,topA,1779241,30544
440,2169525,2172617,reverse,3093,3093,7,L02-4,2,nadE,2148815,20710,gapA,2191402,18785
441,2212882,2215974,reverse,3093,3093,8,L02-4,2,gapA,2192396,20486,yeaZ,2220865,4891
442,2322497,2325589,reverse,3093,3093,9,L02-4,2,pgsA,2306341,16156,folE,2393109,67520
443,2359888,2362979,reverse,3092,3092,10,L02-4,2,pgsA,2306341,53547,folE,2393109,30130
444,2445306,2448397,forward,3093,3092,11,L02-4,2,metG,2439760,5546,yejM,2459668,11271
445,2578379,2581471,reverse,3093,3093,12,L02-4,2,nrdB,2520023,58356,folC,2606280,24809
446,2645748,2648838,forward,3092,3091,13,L02-4,2,fabB,2616210,29538,gltX,2679006,30168
447,2885710,2888801,forward,3093,3092,14,L02-4,2,pssA,2877033,8677,yfiO,2892196,3395
448,3027372,3030465,reverse,3094,3094,15,L02-4,2,ftsB,2993777,33595,eno,3030701,236
449,3126472,3131288,forward,3092,4817,16,L02-4,2,lgt,3090092,36380,prfB,3150694,19406
450,3317189,3320930,forward,3093,3742,17,L02-4,2,rpoD,3297068,20121,glyQ,3326447,5517
451,3334461,3337553,forward,3093,3093,18,L02-4,2,glyS,3326458,8003,ftsY,3440651,103098
452,3446865,3449956,forward,3093,3092,19,L02-4,2,rpoH,3442619,4246,asd,3468818,18862
453,3612996,3616087,forward,3093,3092,20,L02-4,2,yrdC,3595256,17740,accC,3623852,7765
454,3650127,3653219,reverse,3093,3093,21,L02-4,2,degS,3646503,3624,rplM,3654647,1428
455,3760953,3764691,reverse,3093,3739,22,L02-4,2,rnpB,3756796,4157,gpsA,3806196,41505
456,3825505,3828596,forward,3092,3092,23,L02-4,2,gpsA,3807214,18291,kdtA,3835191,6595
457,3864506,3867598,reverse,3093,3093,24,L02-4,2,spoT,3851075,13431,gyrB,3910038,42440
458,3872623,3876363,reverse,3093,3741,25,L02-4,2,spoT,3851075,21548,gyrB,3910038,33675
459,3932887,3935978,reverse,3093,3092,26,L02-4,2,yidC,3919054,13833,glmS,3947272,11294
460,137368,140459,forward,3093,3092,0,L02-4,3,yihA,124972,12396,ftsN,197537,57078
461,183344,188161,forward,3093,4818,1,L02-4,3,yihA,124972,58372,ftsN,197537,9376
462,601265,604357,forward,3093,3093,2,L02-4,3,dnaT,581963,19302,ribF,641421,37064
463,1276436,1279527,reverse,3093,3092,3,L02-4,3,fldA,1208871,67565,infA,1418242,138715
464,1519674,1522765,reverse,3093,3092,4,L02-4,3,fabA,1508474,11200,serT,1526726,3961
465,1551460,1554551,reverse,3093,3092,5,L02-4,3,serT,1526812,24648,mviN,1606260,51709
466,1671279,1674370,reverse,3093,3092,6,L02-4,3,trmU,1660595,10684,pth,1701904,27534
467,1743289,1746376,forward,3093,3088,7,L02-4,3,kdsA,1712992,30297,topA,1776917,30541
468,1828552,1831644,reverse,3093,3093,8,L02-4,3,fabI,1796901,31651,tyrS,2045324,213680
469,1925865,1928956,forward,3093,3092,9,L02-4,3,fabI,1796901,128964,tyrS,2045324,116368
470,2199651,2202740,forward,3092,3090,10,L02-4,3,gapA,2193127,6524,yeaZ,2215571,12831
471,2207589,2210680,reverse,3093,3092,11,L02-4,3,gapA,2193127,14462,yeaZ,2215571,4891
472,2317190,2320279,reverse,3092,3090,12,L02-4,3,pgsA,2301038,16152,folE,2381332,61053
473,2348111,2351203,reverse,3093,3093,13,L02-4,3,pgsA,2301038,47073,folE,2381332,30129
474,2433523,2436611,forward,3089,3089,14,L02-4,3,metG,2427976,5547,asd,2455473,18862
475,2529038,2532129,forward,3093,3092,15,L02-4,3,trpS,2515609,13429,yejM,2543399,11270
476,2662098,2665189,reverse,3093,3092,16,L02-4,3,nrdB,2603746,58352,gltX,2762718,97529
477,2729462,2732552,forward,3092,3091,17,L02-4,3,nrdB,2603746,125716,gltX,2762718,30166
478,2969410,2972500,forward,3092,3091,18,L02-4,3,pssA,2960734,8676,yfiO,2975893,3393
479,3111061,3114152,reverse,3092,3092,19,L02-4,3,ftsB,3077466,33595,eno,3114388,236
480,3193933,3197024,reverse,3092,3092,20,L02-4,3,lgt,3173774,20159,prfB,3298874,101850
481,3261298,3264389,forward,3093,3092,21,L02-4,3,lgt,3173774,87524,prfB,3298874,34485
482,3274653,3279468,forward,3093,4816,22,L02-4,3,lgt,3173774,100879,prfB,3298874,19406
483,3465360,3469099,forward,3092,3740,23,L02-4,3,rpoD,3445240,20120,glyQ,3474615,5516
484,3482629,3485721,forward,3093,3093,24,L02-4,3,glyS,3474626,8003,ftsY,3588807,103086
485,3595018,3598109,forward,3092,3092,25,L02-4,3,rpoH,3590775,4243,rpsL,3623227,25118
486,3701831,3704922,reverse,3093,3092,26,L02-4,3,degS,3698207,3624,rplM,3706350,1428
487,3812642,3816381,reverse,3092,3740,27,L02-4,3,rnpB,3808488,4154,gpsA,3860983,44602
488,3837575,3840667,forward,3093,3093,28,L02-4,3,rnpB,3808488,29087,gpsA,3860983,20316
489,3869460,3872551,forward,3093,3092,29,L02-4,3,gpsA,3862001,7459,spoT,3888088,15537
490,3908459,3911550,reverse,3092,3092,30,L02-4,3,kdtA,3900588,7871,gyrB,3962041,50491
491,3922193,3925934,reverse,3093,3742,31,L02-4,3,kdtA,3900588,21605,gyrB,3962041,36107
492,3942439,3945530,forward,3093,3092,32,L02-4,3,kdtA,3900588,41851,gyrB,3962041,16511
493,3984629,3987720,reverse,3092,3092,33,L02-4,3,yidC,3971057,13572,glmS,3993454,5734
494,207973,211064,forward,3092,3092,0,L03-1,1,priA,201066,6907,murI,242786,31722
495,1110055,1113147,reverse,3093,3093,1,L03-1,1,argU,1089637,20418,mrdB,1166203,53056
496,1278854,1281946,reverse,3093,3093,2,L03-1,1,fldA,1211282,67572,infA,1420674,138728
497,1666167,1669258,reverse,3093,3092,3,L03-1,1,trmU,1656858,9309,pth,1696632,27374
498,1872986,1878156,reverse,3093,5171,4,L03-1,1,fabI,1788542,84444,tyrS,1978531,100375
499,2516426,2519518,reverse,3093,3093,5,L03-1,1,nrdB,2499860,16566,folC,2588155,68637
500,2578608,2581700,forward,3093,3093,6,L03-1,1,nrdB,2499860,78748,folC,2588155,6455
501,3420511,3423603,forward,3093,3093,7,L03-1,1,yhbG,3404090,16421,spoT,3468110,44507
502,3883981,3887073,reverse,3093,3093,8,L03-1,1,rpsI,3873576,10405,gyrB,3897879,10806
503,207966,211058,forward,3093,3093,0,L03-1,2,priA,201059,6907,murI,242780,31722
504,1110019,1113111,reverse,3093,3093,1,L03-1,2,argU,1089601,20418,mrdB,1166165,53054
505,1278816,1281908,reverse,3093,3093,2,L03-1,2,fldA,1211242,67574,infA,1423731,141823
506,1343658,1346750,forward,3093,3093,3,L03-1,2,fldA,1211242,132416,infA,1423731,76981
507,1484005,1487097,reverse,3093,3093,4,L03-1,2,mukB,1478291,5714,asnS,1488193,1096
508,1672321,1675413,reverse,3093,3093,5,L03-1,2,trmU,1663011,9310,pth,1702786,27373
509,1879128,1884298,reverse,3093,5171,6,L03-1,2,fabI,1794692,84436,tyrS,1984670,100372
510,2047312,2050403,forward,3092,3092,7,L03-1,2,ribC,2011961,35351,pheT,2067376,16973
511,2398585,2401677,reverse,3093,3093,8,L03-1,2,metG,2360705,37880,folE,2410458,8781
512,2528772,2531864,reverse,3093,3093,9,L03-1,2,nrdB,2512206,16566,folC,2600501,68637
513,2590954,2594046,forward,3093,3093,10,L03-1,2,nrdB,2512206,78748,folC,2600501,6455
514,3432837,3435928,forward,3092,3092,11,L03-1,2,yhbG,3416417,16420,spoT,3480435,44507
515,3574875,3577966,reverse,3092,3092,12,L03-1,2,glyS,3570103,4772,ftsY,3684293,106327
516,3899407,3902499,reverse,3093,3093,13,L03-1,2,rpsI,3888996,10411,gyrB,3913305,10806
517,207958,211050,forward,3093,3093,0,L03-1,3,priA,201051,6907,murI,242772,31722
518,455261,458352,reverse,3092,3092,1,L03-1,3,efp,453484,1777,psd,469713,11361
519,1033972,1037062,forward,3092,3091,2,L03-1,3,hemH,1033121,851,lpxH,1067109,30047
520,1099107,1102199,reverse,3093,3093,3,L03-1,3,argU,1078689,20418,mrdB,1155249,53050
521,1267900,1270992,reverse,3093,3093,4,L03-1,3,fldA,1200326,67574,infA,1401367,130375
522,1332357,1335448,forward,3093,3092,5,L03-1,3,fldA,1200326,132031,infA,1401367,65919
523,1461638,1464730,reverse,3093,3093,6,L03-1,3,mukB,1455926,5712,asnS,1465826,1096
524,1649949,1653040,reverse,3093,3092,7,L03-1,3,trmU,1640640,9309,pth,1680415,27375
525,1856393,1859485,reverse,3093,3093,8,L03-1,3,fabI,1772317,84076,tyrS,1963074,103589
